,position,well,volume,xpos,ypos,field,XY,DropNo,X,Y,Diameter,Elongation,Circularity,Intensity,Teg,Plate,Well,Target,Field,XPos,YPos,Date,Time,ImageFile,Background,EjBound,SedBound,DetDiaMinTrans,DetDiaMaxTrans,IsoDiaMinTrans,IsoDiaMaxTrans,IsoIntMinTrans,IsoIntMaxTrans,IsoDiaMinFlu,IsoDiaMaxFlu,IsoIntMinFlu,IsoIntMaxFlu,CellType,CellSortFile,PickupXpos,PickupYpos,PickupWell,PickupPlate,DevX,DevY,RawFileName,MSAquisDateTime,Channel
322,27/19,"1G13,","20000,",19.0,27.0,2.0,2_19_27,260.0,241.58,88.48,25.23,1.36,1.02,78.01,Transmission,1.0,A-1,1.0,2.0,19.0,27.0,08/06/2024,17:43:28,"=HYPERLINK(""260_Printed_T1_F2_R27_C19_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,-5.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.17
323,27/23,"1G14,","20000,",23.0,27.0,2.0,2_23_27,336.0,270.66,51.52,21.17,1.35,1.02,74.7,Transmission,1.0,A-1,1.0,2.0,23.0,27.0,08/06/2024,17:43:48,"=HYPERLINK(""336_Printed_T1_F2_R27_C23_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,-1.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.18
324,27/27,"1G1,","20000,",27.0,27.0,2.0,2_27_27,479.0,318.05,77.01,18.28,1.5,1.04,73.93,Transmission,1.0,A-1,1.0,2.0,27.0,27.0,08/06/2024,17:44:17,"=HYPERLINK(""479_Printed_T1_F2_R27_C27_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,3.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.5
325,27/31,"1G2,","20000,",31.0,27.0,2.0,2_31_27,547.0,174.45,56.3,18.03,1.39,1.03,73.36,Transmission,1.0,A-1,1.0,2.0,31.0,27.0,08/06/2024,17:44:36,"=HYPERLINK(""547_Printed_T1_F2_R27_C31_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,7.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.6
326,27/37,"1G12,","20000,",37.0,27.0,2.0,2_37_27,589.0,326.11,52.95,22.75,1.54,1.05,80.63,Transmission,1.0,A-1,1.0,2.0,37.0,27.0,08/06/2024,17:44:47,"=HYPERLINK(""589_Printed_T1_F2_R27_C37_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,13.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.16
327,27/41,"1G13,","20000,",41.0,27.0,2.0,2_41_27,659.0,291.62,100.21,21.88,1.33,1.02,73.92,Transmission,1.0,A-1,1.0,2.0,41.0,27.0,08/06/2024,17:45:05,"=HYPERLINK(""659_Printed_T1_F2_R27_C41_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,17.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.17
328,27/45,"1G14,","20000,",45.0,27.0,2.0,2_45_27,704.0,202.13,67.13,20.72,1.4,1.03,82.15,Transmission,1.0,A-1,1.0,2.0,45.0,27.0,08/06/2024,17:45:21,"=HYPERLINK(""704_Printed_T1_F2_R27_C45_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,21.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.18
329,27/49,"1G1,","20000,",49.0,27.0,2.0,2_49_27,777.0,164.82,73.96,19.82,1.56,1.05,79.53,Transmission,1.0,A-1,1.0,2.0,49.0,27.0,08/06/2024,17:45:40,"=HYPERLINK(""777_Printed_T1_F2_R27_C49_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,25.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.5
330,27/55,"1G11,","20000,",55.0,27.0,2.0,2_55_27,845.0,254.29,100.26,22.61,1.18,1.01,75.44,Transmission,1.0,A-1,1.0,2.0,55.0,27.0,08/06/2024,17:45:55,"=HYPERLINK(""845_Printed_T1_F2_R27_C55_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,31.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.15
331,27/59,"1G12,","20000,",59.0,27.0,2.0,2_59_27,927.0,222.79,59.03,20.02,1.61,1.06,73.28,Transmission,1.0,A-1,1.0,2.0,59.0,27.0,08/06/2024,17:46:16,"=HYPERLINK(""927_Printed_T1_F2_R27_C59_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,35.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.16
332,27/63,"1G13,","20000,",63.0,27.0,2.0,2_63_27,970.0,266.4,53.86,19.06,1.31,1.02,69.8,Transmission,1.0,A-1,1.0,2.0,63.0,27.0,08/06/2024,17:46:32,"=HYPERLINK(""970_Printed_T1_F2_R27_C63_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,39.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.17
333,27/67,"1G14,","20000,",67.0,27.0,2.0,2_67_27,1073.0,272.2,82.76,17.22,1.47,1.04,76.6,Transmission,1.0,A-1,1.0,2.0,67.0,27.0,08/06/2024,17:46:56,"=HYPERLINK(""1073_Printed_T1_F2_R27_C67_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_17421808_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde.xls,24.0,27.0,A14,1.0,43.0,0.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.18
334,30/19,"1G3,","20000,",19.0,30.0,2.0,2_19_30,395.0,313.13,44.41,20.67,1.55,1.05,75.8,Transmission,1.0,A-1,1.0,2.0,19.0,30.0,08/06/2024,18:02:51,"=HYPERLINK(""395_Printed_T1_F2_R30_C19_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,-5.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.7
335,30/19,"1G3,","20000,",19.0,30.0,2.0,2_19_30,3909.0,323.71,51.73,20.88,1.92,1.1,78.37,Transmission,1.0,A-1,1.0,2.0,19.0,30.0,08/06/2024,13:06:41,"=HYPERLINK(""3909_Printed_T1_F2_R30_C19_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,-5.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.7
336,30/23,"1G4,","20000,",23.0,30.0,2.0,2_23_30,500.0,188.65,77.51,21.98,1.42,1.03,79.61,Transmission,1.0,A-1,1.0,2.0,23.0,30.0,08/06/2024,18:03:14,"=HYPERLINK(""500_Printed_T1_F2_R30_C23_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,-1.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.8
337,30/23,"1G4,","20000,",23.0,30.0,2.0,2_23_30,4598.0,294.52,80.71,18.28,1.74,1.08,80.86,Transmission,1.0,A-1,1.0,2.0,23.0,30.0,08/06/2024,13:08:20,"=HYPERLINK(""4598_Printed_T1_F2_R30_C23_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,-1.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.8
338,30/27,"1G5,","20000,",27.0,30.0,2.0,2_27_30,571.0,202.06,64.28,23.63,1.43,1.03,78.38,Transmission,1.0,A-1,1.0,2.0,27.0,30.0,08/06/2024,18:03:33,"=HYPERLINK(""571_Printed_T1_F2_R30_C27_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,3.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.9
339,30/27,"1G5,","20000,",27.0,30.0,2.0,2_27_30,6890.0,188.25,40.95,16.2,1.62,1.06,72.52,Transmission,1.0,A-1,1.0,2.0,27.0,30.0,08/06/2024,13:17:40,"=HYPERLINK(""6890_Printed_T1_F2_R30_C27_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,3.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.9
340,30/31,"1G6,","20000,",31.0,30.0,2.0,2_31_30,672.0,221.62,55.86,19.5,1.42,1.03,76.43,Transmission,1.0,A-1,1.0,2.0,31.0,30.0,08/06/2024,18:03:56,"=HYPERLINK(""672_Printed_T1_F2_R30_C31_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,7.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.10
341,30/31,"1G6,","20000,",31.0,30.0,2.0,2_31_30,8991.0,132.19,78.95,16.84,1.83,1.09,77.73,Transmission,1.0,A-1,1.0,2.0,31.0,30.0,08/06/2024,13:22:21,"=HYPERLINK(""8991_Printed_T1_F2_R30_C31_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,7.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.10
342,30/37,"1G2,","20000,",37.0,30.0,2.0,2_37_30,699.0,304.12,83.9,20.89,1.5,1.04,72.03,Transmission,1.0,A-1,1.0,2.0,37.0,30.0,08/06/2024,18:04:04,"=HYPERLINK(""699_Printed_T1_F2_R30_C37_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,13.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.6
343,30/37,"1G2,","20000,",37.0,30.0,2.0,2_37_30,9664.0,310.02,55.67,19.34,1.74,1.08,79.83,Transmission,1.0,A-1,1.0,2.0,37.0,30.0,08/06/2024,13:23:53,"=HYPERLINK(""9664_Printed_T1_F2_R30_C37_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,13.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.6
344,30/41,"1G3,","20000,",41.0,30.0,2.0,2_41_30,811.0,248.53,68.28,22.01,1.34,1.02,74.44,Transmission,1.0,A-1,1.0,2.0,41.0,30.0,08/06/2024,18:04:29,"=HYPERLINK(""811_Printed_T1_F2_R30_C41_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,17.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.7
345,30/41,"1G3,","20000,",41.0,30.0,2.0,2_41_30,12161.0,148.16,103.23,19.94,1.49,1.04,82.21,Transmission,1.0,A-1,1.0,2.0,41.0,30.0,08/06/2024,13:29:26,"=HYPERLINK(""12161_Printed_T1_F2_R30_C41_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,17.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.7
346,30/45,"1G4,","20000,",45.0,30.0,2.0,2_45_30,978.0,243.3,59.63,21.21,1.47,1.04,80.25,Transmission,1.0,A-1,1.0,2.0,45.0,30.0,08/06/2024,18:05:00,"=HYPERLINK(""978_Printed_T1_F2_R30_C45_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,21.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.8
347,30/45,"1G4,","20000,",45.0,30.0,2.0,2_45_30,14243.0,320.25,70.75,20.58,1.42,1.03,68.5,Transmission,1.0,A-1,1.0,2.0,45.0,30.0,08/06/2024,13:34:05,"=HYPERLINK(""14243_Printed_T1_F2_R30_C45_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,21.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.8
348,30/49,"1G5,","20000,",49.0,30.0,2.0,2_49_30,1051.0,297.23,80.17,21.17,1.45,1.03,79.55,Transmission,1.0,A-1,1.0,2.0,49.0,30.0,08/06/2024,18:05:18,"=HYPERLINK(""1051_Printed_T1_F2_R30_C49_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,25.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.9
349,30/49,"1G5,","20000,",49.0,30.0,2.0,2_49_30,16941.0,272.19,62.55,18.99,1.87,1.1,79.01,Transmission,1.0,A-1,1.0,2.0,49.0,30.0,08/06/2024,13:40:03,"=HYPERLINK(""16941_Printed_T1_F2_R30_C49_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,25.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.9
350,30/55,"1G1,","20000,",55.0,30.0,2.0,2_55_30,1134.0,226.71,98.63,19.93,1.35,1.02,75.62,Transmission,1.0,A-1,1.0,2.0,55.0,30.0,08/06/2024,18:05:34,"=HYPERLINK(""1134_Printed_T1_F2_R30_C55_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,31.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.5
351,30/55,"1G1,","20000,",55.0,30.0,2.0,2_55_30,17649.0,257.66,78.93,20.66,1.54,1.05,75.08,Transmission,1.0,A-1,1.0,2.0,55.0,30.0,08/06/2024,13:41:39,"=HYPERLINK(""17649_Printed_T1_F2_R30_C55_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,31.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.5
352,30/59,"1G2,","20000,",59.0,30.0,2.0,2_59_30,1247.0,213.93,84.3,21.79,1.38,1.03,81.53,Transmission,1.0,A-1,1.0,2.0,59.0,30.0,08/06/2024,18:05:58,"=HYPERLINK(""1247_Printed_T1_F2_R30_C59_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,35.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.6
353,30/59,"1G2,","20000,",59.0,30.0,2.0,2_59_30,20252.0,318.88,94.78,20.03,1.85,1.09,84.17,Transmission,1.0,A-1,1.0,2.0,59.0,30.0,08/06/2024,13:47:25,"=HYPERLINK(""20252_Printed_T1_F2_R30_C59_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,35.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.6
354,30/63,"1G3,","20000,",63.0,30.0,2.0,2_63_30,1364.0,288.19,72.64,20.94,1.44,1.03,78.45,Transmission,1.0,A-1,1.0,2.0,63.0,30.0,08/06/2024,18:06:23,"=HYPERLINK(""1364_Printed_T1_F2_R30_C63_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,39.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.7
355,30/63,"1G3,","20000,",63.0,30.0,2.0,2_63_30,22723.0,270.43,95.26,20.0,1.68,1.07,81.81,Transmission,1.0,A-1,1.0,2.0,63.0,30.0,08/06/2024,13:52:54,"=HYPERLINK(""22723_Printed_T1_F2_R30_C63_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,39.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.7
356,30/67,"1G4,","20000,",67.0,30.0,2.0,2_67_30,1444.0,188.65,91.58,20.38,1.46,1.04,77.66,Transmission,1.0,A-1,1.0,2.0,67.0,30.0,08/06/2024,18:06:45,"=HYPERLINK(""1444_Printed_T1_F2_R30_C67_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,43.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.8
357,30/67,"1G4,","20000,",67.0,30.0,2.0,2_67_30,25005.0,215.64,77.86,17.74,1.78,1.08,77.16,Transmission,1.0,A-1,1.0,2.0,67.0,30.0,08/06/2024,13:57:59,"=HYPERLINK(""25005_Printed_T1_F2_R30_C67_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,43.0,3.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.8
358,33/21,"1G7,","20000,",21.0,33.0,2.0,2_21_33,430.0,160.51,42.33,20.18,1.63,1.06,80.21,Transmission,1.0,A-1,1.0,2.0,21.0,33.0,08/06/2024,18:03:00,"=HYPERLINK(""430_Printed_T1_F2_R33_C21_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,-3.0,6.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.11
359,33/21,"1G7,","20000,",21.0,33.0,2.0,2_21_33,4168.0,224.36,57.48,18.39,1.73,1.07,78.8,Transmission,1.0,A-1,1.0,2.0,21.0,33.0,08/06/2024,13:07:20,"=HYPERLINK(""4168_Printed_T1_F2_R33_C21_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,27.0,A14,1.0,-3.0,6.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.11
360,33/25,"1G8,","20000,",25.0,33.0,2.0,2_25_33,550.0,305.17,47.36,21.14,1.46,1.04,77.26,Transmission,1.0,A-1,1.0,2.0,25.0,33.0,08/06/2024,18:03:25,"=HYPERLINK(""550_Printed_T1_F2_R33_C25_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_18012408_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde.xls,24.0,27.0,A14,1.0,1.0,6.0,SH_240625_WA14_F02_C03_R03_S0014.d,,Reporter.intensity.12
